TBC1D22A	ENST00000337137
ZSCAN29	ENST00000396976
CCDC198	ENST00000422976
USP17L11	ENST00000457736
PLK4	ENST00000270861
SLC25A4	ENST00000281456
JTB	ENST00000271843
FGGY	ENST00000371218
CHRNB4	ENST00000261751
S100A8	ENST00000368733
LUM	ENST00000266718
SPRR2D	ENST00000368757
LCE6A	ENST00000431011
LCE1A	ENST00000335123
FLG2	ENST00000388718
TCHHL1	ENST00000368806
TCHH	ENST00000614923
PPT1	ENST00000642050
FAM46C	ENST00000369448
AGBL4	ENST00000371839
SCUBE2	ENST00000309263
ZNF84	ENST00000327668
IL2	ENST00000226730
NHLH2	ENST00000369506
MMRN1	ENST00000394980
CASQ2	ENST00000261448
ADGRG7	ENST00000273352
ZC3HC1	ENST00000358303
C2CD2L	ENST00000336702
TMEM9B	ENST00000534025
UQCC1	ENST00000374385
NAALAD2	ENST00000534061
APOL1	ENST00000319136
GABRA5	ENST00000335625
CHMP2B	ENST00000263780
SCNM1	ENST00000368905
EBNA1BP2	ENST00000431635
CST9	ENST00000376971
NRF1	ENST00000353868
SLC4A10	ENST00000446997
CRIM1	ENST00000280527
LRWD1	ENST00000292616
CMTM8	ENST00000307526
ADPGK	ENST00000311669
NEUROD4	ENST00000242994
ACP7	ENST00000331256
CRIP2	ENST00000483017
COA7	ENST00000371538
RAP1B	ENST00000250559
CCDC170	ENST00000239374
ZNF114	ENST00000595607
KLHL35	ENST00000539798
SFSWAP	ENST00000541286
KCNA10	ENST00000369771
SEPT14	ENST00000388975
ZP1	ENST00000278853
AP5S1	ENST00000615891
NME1	ENST00000336097
INSIG2	ENST00000245787
GBP1	ENST00000370473
SRSF12	ENST00000452027
GBP3	ENST00000370481
CCDC192	ENST00000514853
USP33	ENST00000370793
NXT1	ENST00000254998
BTF3L4	ENST00000313334
KYAT3	ENST00000260508
TNNT1	ENST00000588981
CTXN3	ENST00000379445
CAMK1G	ENST00000009105
WDR64	ENST00000366552
RHCG	ENST00000268122
RILPL2	ENST00000280571
HAND1	ENST00000231121
ACSS3	ENST00000548058
FOXR1	ENST00000317011
KLF15	ENST00000296233
CNOT1	ENST00000317147
GET4	ENST00000265857
JUN	ENST00000371222
USP40	ENST00000450966
ACP6	ENST00000583509
MPHOSPH9	ENST00000606320
PPP1R17	ENST00000342032
INO80D	ENST00000403263
BOP1	ENST00000569669
NRG1	ENST00000287842
MTSS1	ENST00000325064
MEOX2	ENST00000262041
ATXN7L2	ENST00000369870
HJURP	ENST00000411486
KRTAP5-10	ENST00000398531
ACTN3	ENST00000502692
FLNC	ENST00000325888
NDUFV1	ENST00000322776
RABEP1	ENST00000537505
FLT3	ENST00000241453
ADAMTS20	ENST00000389420
PIGP	ENST00000464265
CTAGE5	ENST00000396158
NTAN1	ENST00000287706
MINK1	ENST00000355280
NEDD4L	ENST00000400345
TMC3	ENST00000359440
TPRN	ENST00000409012
TMEM203	ENST00000343666
WDFY4	ENST00000325239
EFCAB3	ENST00000450662
STAC	ENST00000273183
USP17L8	ENST00000527080
CNPPD1	ENST00000409789
ZNF587	ENST00000339656
ATE1	ENST00000224652
RPL27	ENST00000589913
ZSCAN21	ENST00000292450
ORMDL2	ENST00000243045
RABEP2	ENST00000358201
C1orf131	ENST00000366649
METTL2B	ENST00000262432
ZNF814	ENST00000435989
ZNF552	ENST00000391701
SDK1	ENST00000404826
FAN1	ENST00000362065
ZNF417	ENST00000312026
ZNF586	ENST00000396154
STAT5B	ENST00000293328
CD47	ENST00000361309
SRPK2	ENST00000393651
GYPA	ENST00000641688
FLCN	ENST00000285071
ERVW-1	ENST00000493463
GNPAT	ENST00000366647
MMP19	ENST00000322569
POLR3D	ENST00000397802
KHDRBS3	ENST00000355849
G3BP2	ENST00000359707
MTMR10	ENST00000435680
RIPPLY3	ENST00000329553
ARL6IP4	ENST00000315580
TRIM67	ENST00000366653
FOXO3	ENST00000406360
GDF11	ENST00000257868
CABP5	ENST00000293255
C8orf82	ENST00000524821
CD164L2	ENST00000374030
LRRC24	ENST00000529415
COL9A2	ENST00000372748
ACTR3	ENST00000263238
PPP1R15B	ENST00000367188
NUB1	ENST00000568733
JADE3	ENST00000614628
LRG1	ENST00000306390
BIVM	ENST00000257336
PIK3R6	ENST00000619866
AFG1L	ENST00000368977
MFSD6L	ENST00000329805
ERCC2	ENST00000391945
HCRT	ENST00000293330
SEC62	ENST00000337002
FXN	ENST00000643639
PACS2	ENST00000447393
DENR	ENST00000280557
TEX30	ENST00000376032
SHROOM3	ENST00000296043
JMJD6	ENST00000445478
LRRC7	ENST00000035383
TMEM165	ENST00000381334
PNPLA8	ENST00000422087
RPL8	ENST00000262584
DNAJB9	ENST00000249356
C8orf46	ENST00000305454
LARP6	ENST00000299213
PODNL1	ENST00000645954
DUXB	ENST00000633875
FGF10	ENST00000264664
VWA5B1	ENST00000375079
CTSL	ENST00000343150
WDSUB1	ENST00000409990
KARS	ENST00000319410
PTTG1IP	ENST00000330938
DNHD1	ENST00000254579
OR2M2	ENST00000641211
TRIM26	ENST00000454678
ZBTB9	ENST00000395064
TCIM	ENST00000315792
CHRM2	ENST00000445907
ZNF496	ENST00000294753
JPH4	ENST00000397118
CASKIN1	ENST00000343516
MAGEE1	ENST00000361470
NME7	ENST00000367811
RAB11FIP1	ENST00000330843
DAPK1	ENST00000408954
RRP9	ENST00000232888
CHST5	ENST00000336257
UGT2B28	ENST00000335568
IDO1	ENST00000518237
H3F3A	ENST00000366813
BOLA2	ENST00000330978
PRIMA1	ENST00000393140
SLX1B	ENST00000330181
MFNG	ENST00000356998
PAGE1	ENST00000376150
FADS6	ENST00000612771
SGO2	ENST00000357799
TMEM267	ENST00000500337
CYHR1	ENST00000530374
UNC5C	ENST00000453304
KDM5D	ENST00000317961
TBCK	ENST00000273980
CEP97	ENST00000341893
LMX1A	ENST00000342310
PRSS45	ENST00000442359
MMP15	ENST00000219271
SHANK2	ENST00000338508
OR4D9	ENST00000641962
EIF4A2	ENST00000323963
PWP1	ENST00000412830
PRCD	ENST00000586148
KDM6A	ENST00000377967
C8orf37	ENST00000286688
BTBD11	ENST00000280758
DEPDC5	ENST00000400246
COX8C	ENST00000342144
C1orf226	ENST00000426197
PLA2G7	ENST00000274793
OLFML2B	ENST00000367940
ELOA3C	ENST00000620688
ERICH5	ENST00000318528
LILRA5	ENST00000432233
C1orf115	ENST00000294889
TMEM110-MUSTN1	ENST00000504329
RSRP1	ENST00000243189
SPARC	ENST00000231061
ATAD3B	ENST00000308647
RBM3	ENST00000376759
LRRD1	ENST00000458448
LEPROTL1	ENST00000523116
CYP51A1	ENST00000003100
KDM2B	ENST00000377071
PTPRA	ENST00000380393
TIAF1	ENST00000359450
RGS13	ENST00000543215
RBMY1B	ENST00000383020
TGFB2	ENST00000366929
OR52E8	ENST00000537935
OR52E6	ENST00000329322
ABHD10	ENST00000273359
ANKHD1-EIF4EBP3	ENST00000532219
TBC1D25	ENST00000376771
ARHGAP9	ENST00000393797
ZCCHC6	ENST00000375963
CTRB1	ENST00000361017
FFAR2	ENST00000599180
RAC2	ENST00000249071
NFKB1	ENST00000226574
SOD1	ENST00000270142
TCF4	ENST00000398339
LRRC2	ENST00000395905
P4HA1	ENST00000263556
CACHD1	ENST00000290039
SMARCAL1	ENST00000357276
ZNF662	ENST00000328199
DYNLL1	ENST00000392509
CYP4V2	ENST00000378802
KLKB1	ENST00000264690
TRNP1	ENST00000522111
C15orf65	ENST00000569691
ATP5MC2	ENST00000394349
BEST3	ENST00000330891
LXN	ENST00000264265
NUDC	ENST00000321265
SUCNR1	ENST00000362032
MRGPRX4	ENST00000314254
C9orf40	ENST00000376854
AICDA	ENST00000229335
MROH7	ENST00000421030
ALG10B	ENST00000308742
P2RY12	ENST00000302632
IGSF10	ENST00000282466
KIF4B	ENST00000435029
CLRN1	ENST00000328863
MINDY4B	ENST00000465419
GOT2	ENST00000245206
C4orf47	ENST00000378850
HS3ST5	ENST00000312719
TIPARP	ENST00000461166
HELT	ENST00000515777
TTC39A	ENST00000447632
BDKRB1	ENST00000216629
DONSON	ENST00000303071
OXLD1	ENST00000374741
INTS3	ENST00000318967
CCDC137	ENST00000329214
VWA5B2	ENST00000426955
PDE6G	ENST00000331056
BMP3	ENST00000282701
PVRIG	ENST00000317271
ITGB5	ENST00000296181
ADAM30	ENST00000369400
CAP1	ENST00000372797
RPS6KA1	ENST00000531382
ADM2	ENST00000395738
KALRN	ENST00000240874
SNX27	ENST00000458013
IGSF3	ENST00000369483
SPRY1	ENST00000610581
SPATA1	ENST00000490879
EPHA3	ENST00000336596
CTBS	ENST00000370630
PSORS1C1	ENST00000259881
SPATA5	ENST00000274008
DUSP6	ENST00000279488
TBK1	ENST00000331710
MFGE8	ENST00000268150
CGN	ENST00000271636
TDO2	ENST00000536354
ZNF268	ENST00000536435
KBTBD2	ENST00000304056
KDELR1	ENST00000330720
CSNKA2IP	ENST00000637986
WWTR1	ENST00000465804
GOLGA8N	ENST00000448387
NRIP3	ENST00000309166
DPCR1	ENST00000462446
KITLG	ENST00000644744
DYNLRB2	ENST00000562982
ZNF140	ENST00000355557
ZNF891	ENST00000537226
ACVR1B	ENST00000541224
SYNGR4	ENST00000344846
SAP30	ENST00000296504
CNOT4	ENST00000541284
XPOT	ENST00000332707
GLIS1	ENST00000312233
ARHGAP11A	ENST00000361627
DGKA	ENST00000331886
MTUS1	ENST00000262102
FAM162A	ENST00000477892
GIT2	ENST00000355312
PPM1G	ENST00000344034
PDGFRL	ENST00000541323
NFE2	ENST00000540264
FAM170B	ENST00000311787
PEX5L	ENST00000467460
SOSTDC1	ENST00000307068
RAPGEF2	ENST00000264431
LRRC72	ENST00000401542
CBX5	ENST00000209875
ARMC7	ENST00000245543
XRCC6	ENST00000359308
PLEKHG1	ENST00000358517
ING2	ENST00000302327
SRGAP2B	ENST00000619678
HES7	ENST00000541682
SH3TC1	ENST00000245105
CDKN2AIP	ENST00000504169
HSPA12B	ENST00000254963
PPIAL4F	ENST00000581138
NT5C	ENST00000245552
APP	ENST00000346798
STX16-NPEPL1	ENST00000530122
ZNF224	ENST00000336976
MCOLN3	ENST00000370589
TBCE	ENST00000543662
RBM5	ENST00000347869
TSPYL2	ENST00000375442
ENPEP	ENST00000265162
MBD3L1	ENST00000595891
HYOU1	ENST00000617285
FLT1	ENST00000282397
UFSP1	ENST00000388761
OR9I1	ENST00000641439
CYB5B	ENST00000307892
FAM212A	ENST00000333323
RIMS3	ENST00000372684
HOXB13	ENST00000290295
BRI3BP	ENST00000341446
NPEPL1	ENST00000356091
ARHGEF26	ENST00000356448
AVPR1B	ENST00000367126
HIST2H3PS2	ENST00000392948
LRPPRC	ENST00000260665
GGPS1	ENST00000282841
SLC44A5	ENST00000370855
PARP2	ENST00000250416
PRDM6	ENST00000407847
FAM114A2	ENST00000351797
NOXRED1	ENST00000380835
CEP85	ENST00000252992
VIPR2	ENST00000262178
TUBGCP6	ENST00000248846
WDR63	ENST00000294664
GALNTL5	ENST00000616416
CTSE	ENST00000358184
GLTP	ENST00000318348
SVOPL	ENST00000419765
MFAP3	ENST00000322602
CCDC58	ENST00000291458
FAM212B	ENST00000357260
LHX8	ENST00000294638
SGPL1	ENST00000373202
PLEKHA7	ENST00000355661
CSTA	ENST00000264474
GAPDH	ENST00000229239
LENG8	ENST00000326764
LENG9	ENST00000611161
SPON2	ENST00000617421
DDX20	ENST00000369702
SLC28A2	ENST00000347644
C6orf48	ENST00000375640
PRSS22	ENST00000161006
OR8B8	ENST00000642064
MBIP	ENST00000416007
RRP1B	ENST00000340648
SLC41A1	ENST00000367137
MAP3K1	ENST00000399503
UBC	ENST00000536769
TBC1D2B	ENST00000300584
C5orf67	ENST00000438651
GABRG1	ENST00000295452
CLDN22	ENST00000323319
ZNF667	ENST00000504904
TARBP1	ENST00000040877
RBM6	ENST00000266022
HSPA1B	ENST00000375650
EMB	ENST00000303221
COA6	ENST00000366615
PCSK9	ENST00000302118
CAPG	ENST00000263867
RAB29	ENST00000367139
GBGT1	ENST00000372040
USP13	ENST00000263966
ALOX12B	ENST00000319144
SCAF11	ENST00000369367
LONP1	ENST00000360614
ACKR4	ENST00000249887
OR8G1	ENST00000641972
GYPB	ENST00000502664
CSDC2	ENST00000306149
ZNF571	ENST00000328550
HOXC4	ENST00000430889
AMPD2	ENST00000256578
RRH	ENST00000317735
SRRT	ENST00000611405
ARHGAP8	ENST00000389774
SYPL2	ENST00000369872
IQCE	ENST00000476665
FAM118A	ENST00000216214
OR5H2	ENST00000355273
SLC15A2	ENST00000489711
ASB1	ENST00000264607
XAGE3	ENST00000346279
CYP27C1	ENST00000335247
ZNF569	ENST00000316950
ARV1	ENST00000310256
PHC3	ENST00000495893
BSDC1	ENST00000341071
PPARGC1B	ENST00000309241
KRTAP12-1	ENST00000391617
NEGR1	ENST00000357731
PHLDA1	ENST00000266671
ZKSCAN1	ENST00000324306
BIVM-ERCC5	ENST00000639435
THEGL	ENST00000512175
POMT2	ENST00000261534
CMYA5	ENST00000446378
C9orf85	ENST00000334731
PAICS	ENST00000399688
TMEM78	ENST00000323223
ZBED6	ENST00000550078
CCNT1	ENST00000261900
CCDC168	ENST00000322527
HIST3H2BB	ENST00000620438
VPS37D	ENST00000324941
ADGRF2	ENST00000296862
ADH1A	ENST00000209668
NDRG2	ENST00000556147
RECQL4	ENST00000617875
OR10G6	ENST00000307002
OR10S1	ENST00000531945
CKM	ENST00000221476
KANSL2	ENST00000420613
ASTN1	ENST00000361833
PAPPA2	ENST00000367662
SLC2A3	ENST00000075120
TTN	ENST00000589042
GOSR1	ENST00000225724
MRPS30	ENST00000507110
ARRDC2	ENST00000222250
GATA1	ENST00000376670
ADIPOR1	ENST00000340990
AKR7A2	ENST00000235835
SSX2B	ENST00000612490
CACYBP	ENST00000367679
DUSP5	ENST00000369583
GJC3	ENST00000312891
GUCY2C	ENST00000261170
C16orf54	ENST00000329410
CHD8	ENST00000646647
MELK	ENST00000298048
OR4K17	ENST00000315543
PLEKHA3	ENST00000234453
CMA1	ENST00000250378
SLC30A6	ENST00000379343
MRPL51	ENST00000229238
TNFSF4	ENST00000281834
C7orf31	ENST00000409280
KIT	ENST00000288135
NCAPD2	ENST00000315579
TMCO5A	ENST00000319669
MRPL55	ENST00000430433
NXPE1	ENST00000251921
OR2T3	ENST00000359594
ZFAT	ENST00000377838
UNG	ENST00000242576
OR2T5	ENST00000641363
EPN2	ENST00000314728
WNT3A	ENST00000284523
PRRT4	ENST00000446477
FANCL	ENST00000402135
IPO13	ENST00000372343
OR2G6	ENST00000641804
ANKRD52	ENST00000267116
SNAP23	ENST00000249647
ARF1	ENST00000541182
OR2T29	ENST00000641069
OR2T34	ENST00000328782
C1orf105	ENST00000367727
OR2T10	ENST00000642090
OR2T11	ENST00000641193
SERF1A	ENST00000354833
OR2T35	ENST00000641268
OR4K2	ENST00000641885
OR2T27	ENST00000641652
ARMC4	ENST00000305242
OR14I1	ENST00000342623
ROR1	ENST00000371079
SYT11	ENST00000368324
DUX4	ENST00000565211
ANGPTL3	ENST00000371129
PLPPR4	ENST00000370185
KRBOX1	ENST00000418176
MTX1	ENST00000368376
XRCC5	ENST00000392133
TSGA13	ENST00000456951
EFNA4	ENST00000427683
EFNA1	ENST00000368407
BICDL1	ENST00000397558
NPFF	ENST00000267017
C14orf37	ENST00000267485
EVI5	ENST00000540033
C1orf43	ENST00000368521
DRAM1	ENST00000258534
USP17L13	ENST00000429667
TCEANC2	ENST00000234827
E2F2	ENST00000361729
S1PR2	ENST00000646641
POLR2H	ENST00000429568
EVL	ENST00000392920
C4A	ENST00000428956
HYI	ENST00000372434
PIGT	ENST00000279036
S100A16	ENST00000368704
S100A5	ENST00000368718
PGLYRP3	ENST00000290722
CHCHD2	ENST00000395422
S100A10	ENST00000368811
THEM4	ENST00000368814
THEM5	ENST00000368817
LINGO4	ENST00000368820
SLC10A4	ENST00000273861
CCDC188	ENST00000439765
YARS2	ENST00000324868
MED8	ENST00000290663
MRPL9	ENST00000368830
TCEA3	ENST00000450454
SLC25A3	ENST00000228318
IQGAP1	ENST00000268182
SLC11A2	ENST00000394904
ALG3	ENST00000397676
TBX15	ENST00000369429
ADAL	ENST00000562188
TUNAR	ENST00000503525
ATP2B1	ENST00000428670
OAZ3	ENST00000400999
GRID2	ENST00000282020
GMEB1	ENST00000294409
SPATA20	ENST00000006658
ATP5PO	ENST00000290299
NOM1	ENST00000275820
CELSR1	ENST00000262738
GDAP2	ENST00000369443
CLBA1	ENST00000547315
YIPF1	ENST00000072644
CDCA4	ENST00000336219
RIIAD1	ENST00000479191
TEAD4	ENST00000359864
VTCN1	ENST00000369458
ELAVL4	ENST00000357083
TRIM45	ENST00000256649
SPTLC3	ENST00000399002
PTGFRN	ENST00000393203
POC1B	ENST00000313546
GALNT4	ENST00000529983
ELOVL1	ENST00000621943
PRDM5	ENST00000264808
CRELD1	ENST00000326434
HS2ST1	ENST00000370550
PDE4DIP	ENST00000369356
HINT3	ENST00000229633
NFE2L3	ENST00000056233
GATB	ENST00000263985
SDR39U1	ENST00000399395
SIRT2	ENST00000249396
PARP15	ENST00000464300
TXNRD3NB	ENST00000383572
DOLPP1	ENST00000372546
RGS7	ENST00000366565
SPOCK3	ENST00000357154
MTA1	ENST00000331320
TXNRD3NB	ENST00000404489
MMAA	ENST00000281317
CITED4	ENST00000372638
SENP5	ENST00000323460
PLCH1	ENST00000340059
ADAMTS1	ENST00000284984
PLB1	ENST00000327757
CLCA4	ENST00000370563
GTF2A1	ENST00000553612
RINL	ENST00000591812
EXOC4	ENST00000253861
SPTLC2	ENST00000216484
PSMD3	ENST00000264639
STX12	ENST00000373943
CMTR2	ENST00000338099
KIAA1211	ENST00000264229
CYYR1	ENST00000299340
CHD1L	ENST00000369258
PPP3CC	ENST00000397775
UBXN7	ENST00000296328
MTUS2	ENST00000612955
LILRA1	ENST00000251372
FAM229B	ENST00000368656
GPR157	ENST00000377411
C15orf61	ENST00000342683
TOR4A	ENST00000357503
SLC51A	ENST00000296327
ZNF280C	ENST00000370978
C8orf44	ENST00000519561
MAZ	ENST00000219782
WDR5B	ENST00000330689
PER1	ENST00000317276
MON1B	ENST00000248248
FAM72D	ENST00000400889
OR6Q1	ENST00000302622
TOB1	ENST00000499247
MCOLN2	ENST00000370608
DMP1	ENST00000339673
WDR77	ENST00000235090
AIFM1	ENST00000287295
H2BFS	ENST00000599962
NDUFB5	ENST00000259037
RBM48	ENST00000265732
CATSPER4	ENST00000456354
DNAJC13	ENST00000260818
HSD11B1L	ENST00000616276
SMCO3	ENST00000316048
LINC00483	ENST00000643007
ILDR1	ENST00000462014
CCDC12	ENST00000292314
CRYZ	ENST00000417775
HOXC9	ENST00000303450
KCNK15	ENST00000372861
CAB39	ENST00000258418
WAC	ENST00000354911
LRRTM1	ENST00000295057
NRXN3	ENST00000635466
AGTRAP	ENST00000314340
MROH2A	ENST00000610772
RTN2	ENST00000245923
NFASC	ENST00000339876
HILPDA	ENST00000257696
CNTNAP4	ENST00000611870
CHURC1	ENST00000607599
VPS37B	ENST00000267202
PGBD5	ENST00000391860
KRTAP10-5	ENST00000400372
BUD23	ENST00000423497
SNRPE	ENST00000414487
HIP1R	ENST00000253083
WDR20	ENST00000424963
ARL9	ENST00000360096
SH2B1	ENST00000322610
MOAP1	ENST00000556883
KLC3	ENST00000391946
TRIM11	ENST00000284551
GLA	ENST00000218516
RPL36A-HNRNPH2	ENST00000409170
TNRC6B	ENST00000454349
PYDC2	ENST00000518817
FAM110D	ENST00000374268
ORC5	ENST00000297431
FAM43B	ENST00000332947
TNR	ENST00000367674
SSX7	ENST00000298181
TNN	ENST00000239462
RNPEP	ENST00000295640
TRIM32	ENST00000450136
ZWILCH	ENST00000307897
LCK	ENST00000336890
ELF3	ENST00000359651
ARFIP2	ENST00000614314
C6	ENST00000263413
GAB3	ENST00000424127
NEU2	ENST00000233840
OR2T6	ENST00000641644
OR2T33	ENST00000641220
GOLIM4	ENST00000470487
OR2T8	ENST00000641945
WFDC5	ENST00000372789
CES4A	ENST00000540947
ZDHHC12	ENST00000372663
EMC8	ENST00000253457
C14orf178	ENST00000355883
PCDHGB4	ENST00000519479
TRIM55	ENST00000315962
CYP26A1	ENST00000224356
ETFB	ENST00000354232
ZNF444	ENST00000337080
CRYBA1	ENST00000225387
EXOC6	ENST00000260762
PERP	ENST00000421351
ZFHX2	ENST00000419474
GRIN1	ENST00000371553
C19orf57	ENST00000346736
SAFB	ENST00000588852
UBE2G2	ENST00000345496
DTNA	ENST00000598334
TMEM135	ENST00000305494
C1orf122	ENST00000373042
CCDC181	ENST00000367806
SLA2	ENST00000262866
ZNRF4	ENST00000222033
CCDC28B	ENST00000421922
RPL27A	ENST00000314138
GOLGA8H	ENST00000566740
IDO2	ENST00000502986
SDE2	ENST00000272091
HDDC3	ENST00000394272
NRDE2	ENST00000354366
NOX1	ENST00000372966
CHAF1B	ENST00000314103
CXCL16	ENST00000293778
DIAPH2	ENST00000324765
OTOP3	ENST00000580749
ILDR2	ENST00000271417
TMEM248	ENST00000341567
NFKBIZ	ENST00000326172
PIGO	ENST00000378617
NVL	ENST00000281701
EREG	ENST00000244869
EXT2	ENST00000395673
FAM153C	ENST00000398106
SOX7	ENST00000304501
PROP1	ENST00000308304
CEMIP	ENST00000394685
MFAP1	ENST00000267812
TCF7L1	ENST00000282111
ARHGEF35	ENST00000378115
DOLK	ENST00000372586
FAM47A	ENST00000346193
ADAM2	ENST00000265708
LSM10	ENST00000315732
ABCC8	ENST00000302539
CDK12	ENST00000447079
CHRNA4	ENST00000370263
POLR2C	ENST00000219252
ZBTB11	ENST00000312938
MAD1L1	ENST00000406869
GNA11	ENST00000078429
CDS2	ENST00000460006
PPME1	ENST00000398427
NAP1L3	ENST00000373079
ZNF561	ENST00000302851
TRAF3IP2	ENST00000340026
PKHD1	ENST00000371117
PSMB3	ENST00000619426
UGT2B15	ENST00000338206
TCOF1	ENST00000377797
PRKD1	ENST00000415220
WDR61	ENST00000267973
AMN1	ENST00000281471
FHDC1	ENST00000511601
ZFYVE9	ENST00000287727
GBP7	ENST00000294671
TNFRSF13C	ENST00000291232
LARP4	ENST00000429001
GPR119	ENST00000276218
PTPRH	ENST00000376350
TLE7	ENST00000561754
RASAL1	ENST00000546530
PLSCR4	ENST00000354952
TSPAN13	ENST00000262067
SNAP25	ENST00000254976
ALDH3B1	ENST00000342456
GNAI1	ENST00000351004
CCK	ENST00000396169
TSPAN1	ENST00000372003
ITGB6	ENST00000283249
SULT1C3	ENST00000329106
ACSL1	ENST00000515030
ZXDC	ENST00000389709
IL26	ENST00000229134
SH3GLB1	ENST00000616170
ACTN2	ENST00000542672
CLCA2	ENST00000370565
YWHAZ	ENST00000395957
FAM166B	ENST00000399742
CAND1	ENST00000545606
C3orf58	ENST00000315691
MYF6	ENST00000228641
OMA1	ENST00000371226
HLA-F	ENST00000259951
TTC14	ENST00000296015
TMEM117	ENST00000266534
RBM34	ENST00000408888
MMP23B	ENST00000356026
RAP1A	ENST00000369709
GALNT10	ENST00000297107
FAM207A	ENST00000291634
CTSF	ENST00000310325
FAM135B	ENST00000395297
RTL5	ENST00000609883
TBC1D29	ENST00000580161
SLC45A3	ENST00000367145
HHIP	ENST00000296575
NBEAL1	ENST00000449802
HELB	ENST00000247815
GALNT17	ENST00000333538
PIWIL2	ENST00000356766
GPR27	ENST00000304411
CCNI	ENST00000237654
CNN1	ENST00000252456
IL12RB1	ENST00000600835
C1orf228	ENST00000458657
ERP27	ENST00000266397
C12orf60	ENST00000330828
NKX6-1	ENST00000295886
AK7	ENST00000267584
SMC1B	ENST00000357450
ANKRD11	ENST00000301030
PRKACA	ENST00000308677
CHKB	ENST00000406938
ALOX15B	ENST00000380183
TEPSIN	ENST00000300714
FAM222A	ENST00000538780
CCDC125	ENST00000396496
ADSL	ENST00000623063
NDST3	ENST00000296499
WASF2	ENST00000618852
ISX	ENST00000308700
KCP	ENST00000610776
PDE6A	ENST00000255266
NDOR1	ENST00000371521
KRTAP5-9	ENST00000528743
FPGT	ENST00000370898
MECR	ENST00000263702
TMEM65	ENST00000297632
MEIOC	ENST00000409122
CCDC43	ENST00000315286
H2AFJ	ENST00000544848
GPAT4	ENST00000396987
UPK3A	ENST00000216211
HNRNPL	ENST00000221419
MISP3	ENST00000587086
VARS	ENST00000375663
ADH1C	ENST00000515683
PLD6	ENST00000321560
KRTAP10-10	ENST00000380095
KRTAP10-3	ENST00000391620
CDK20	ENST00000325303
SOX13	ENST00000367204
KRTAP10-4	ENST00000400374
KRTAP10-7	ENST00000609664
BTBD6	ENST00000392554
PSRC1	ENST00000369909
SPDYE4	ENST00000328794
SRSF2	ENST00000392485
AFM	ENST00000226355
MFN2	ENST00000235329
HIST3H3	ENST00000366696
CELSR2	ENST00000271332
TYR	ENST00000263321
LRRC31	ENST00000316428
POLR1D	ENST00000302979
TEX43	ENST00000357147
FBXO42	ENST00000375592
RBP4	ENST00000371467
PFDN5	ENST00000551018
HCLS1	ENST00000314583
OR10G4	ENST00000641521
MYBPH	ENST00000255416
FAM168B	ENST00000409185
GMNC	ENST00000442080
HSD17B13	ENST00000328546
KLHL12	ENST00000367261
TMUB1	ENST00000392818
NPVF	ENST00000222674
KDR	ENST00000645273
RBMS3	ENST00000383767
TIMM8A	ENST00000372902
PCBP4	ENST00000461554
MYH10	ENST00000360416
NDEL1	ENST00000334527
OR4K13	ENST00000641664
KCNN1	ENST00000222249
SLC9A7	ENST00000616978
FAM186B	ENST00000257894
LMOD1	ENST00000367288
IRF2BPL	ENST00000238647
RNF222	ENST00000399398
PHYKPL	ENST00000308158
OR4K1	ENST00000641429
FAM214B	ENST00000378561
SUCO	ENST00000367723
CTSC	ENST00000227266
NARS	ENST00000256854
PAFAH2	ENST00000374282
VASH1	ENST00000167106
SLC25A45	ENST00000398802
OR2T12	ENST00000641276
SNX20	ENST00000330943
OR2L8	ENST00000623922
DTX3	ENST00000551632
NPIPA3	ENST00000552140
GCSAML-AS1	ENST00000617752
SLC5A5	ENST00000222248
CDK2AP2	ENST00000301488
FAM167A	ENST00000284486
PLCB1	ENST00000338037
SLC6A13	ENST00000343164
CSRP1	ENST00000367306
AQP11	ENST00000313578
PCDHGB3	ENST00000576222
ATP6AP1	ENST00000369762
RPL18A	ENST00000222247
EVA1C	ENST00000300255
IL18R1	ENST00000409599
PCDHGA2	ENST00000394576
DVL2	ENST00000005340
CHGB	ENST00000378961
PAEP	ENST00000479141
PCDHGA12	ENST00000252085
SIX2	ENST00000303077
PCDHGC4	ENST00000306593
NLRP3	ENST00000336119
ZAN	ENST00000613979
VASN	ENST00000304735
MOGAT3	ENST00000223114
CLDND2	ENST00000291715
DNAJC5B	ENST00000276570
CNTNAP2	ENST00000361727
KIF26B	ENST00000407071
ABCC3	ENST00000285238
MED13	ENST00000397786
MXI1	ENST00000332674
ARHGEF15	ENST00000361926
SCYL3	ENST00000367772
FKBP7	ENST00000424785
VSIG10L	ENST00000335624
ARL4A	ENST00000396663
STUM	ENST00000366788
EFCAB2	ENST00000366523
OPRD1	ENST00000234961
PRY2	ENST00000303804
ZNF296	ENST00000303809
SMG5	ENST00000361813
PMF1	ENST00000368273
NUAK1	ENST00000261402
PI4KA	ENST00000255882
DPYD	ENST00000370192
PCLO	ENST00000333891
NFYB	ENST00000240055
CRELD2	ENST00000404488
PLA2G1B	ENST00000308366
SLC9A1	ENST00000263980
RAB27A	ENST00000396307
HSP90B1	ENST00000299767
WDR1	ENST00000499869
SLC44A3	ENST00000271227
MKI67	ENST00000368654
ZBTB7B	ENST00000417934
CKS1B	ENST00000308987
PRKAB1	ENST00000229328
CARNMT1	ENST00000376834
ARL4D	ENST00000320033
PBXIP1	ENST00000368463
